obj_id,subj,trial,syll,series,raw_f0,condition,unique,demeaned_f0
109_23,109,23,niR,106,89.3461186142637,negob,105_08_11,-16.741334779439782
109_23,109,23,niR,107,91.44481583561276,negob,105_08_11,-14.642637558090726
109_23,109,23,niR,108,91.64943409095787,negob,105_08_11,-14.438019302745616
109_23,109,23,niR,109,91.64943409095787,negob,105_08_11,-14.438019302745616
109_14,109,14,pER,0,110.55952419379638,dn,105_08_1,4.472070800092894
109_14,109,14,pER,1,110.55351273629435,dn,105_08_1,4.466059342590867
109_14,109,14,pER,2,110.42361381392948,dn,105_08_1,4.336160420225994
109_14,109,14,pER,3,110.0379908854325,dn,105_08_1,3.9505374917290226
109_14,109,14,pER,4,109.54726940100774,dn,105_08_1,3.459816007304255
109_14,109,14,pER,5,109.39208873316615,dn,105_08_1,3.3046353394626635
109_14,109,14,pER,6,110.05874785909754,dn,105_08_1,3.9712944653940525
109_14,109,14,pER,7,111.51767802248963,dn,105_08_1,5.430224628786149
109_14,109,14,pER,8,113.43489007562673,dn,105_08_1,7.3474366819232415
109_14,109,14,pER,9,115.26581392026478,dn,105_08_1,9.178360526561292
109_14,109,14,sOn,10,118.0900457749022,dn,105_08_2,12.00259238119871
109_14,109,14,sOn,11,121.59731190109858,dn,105_08_2,15.509858507395094
109_14,109,14,sOn,12,125.5982957520765,dn,105_08_2,19.51084235837301
109_14,109,14,sOn,13,129.6372578895761,dn,105_08_2,23.549804495872607
109_14,109,14,sOn,14,133.3664136195568,dn,105_08_2,27.27896022585331
109_14,109,14,sOn,15,135.1398207085926,dn,105_08_2,29.05236731488911
109_14,109,14,sOn,16,133.92859674734967,dn,105_08_2,27.84114335364619
109_14,109,14,sOn,17,131.37105693184316,dn,105_08_2,25.283603538139673
109_14,109,14,sOn,18,127.11039131528216,dn,105_08_2,21.022937921578674
109_14,109,14,sOn,19,121.18875170358734,dn,105_08_2,15.101298309883859
109_14,109,14,n@,20,115.53617417112915,dn,105_08_3,9.448720777425663
109_14,109,14,n@,21,114.01400862802643,dn,105_08_3,7.926555234322947
109_14,109,14,n@,22,112.61981610520195,dn,105_08_3,6.532362711498465
109_14,109,14,n@,23,111.25991479093167,dn,105_08_3,5.17246139722819
109_14,109,14,n@,24,109.8707036489106,dn,105_08_3,3.783250255207122
109_14,109,14,n@,25,108.46503426779103,dn,105_08_3,2.377580874087542
109_14,109,14,n@,26,107.05561156282653,dn,105_08_3,0.9681581691230434
109_14,109,14,n@,27,105.65808196014525,dn,105_08_3,-0.4293714335582308
109_14,109,14,n@,28,104.30654831876367,dn,105_08_3,-1.7809050749398097
109_14,109,14,n@,29,103.00644310522803,dn,105_08_3,-3.081010288475454
109_14,109,14,ma~Z,30,101.80399523073183,dn,105_08_4,-4.283458162971655
109_14,109,14,ma~Z,31,99.47371029450214,dn,105_08_4,-6.6137430992013435
109_14,109,14,ma~Z,32,98.75043359819581,dn,105_08_4,-7.337019795507672
109_14,109,14,ma~Z,33,99.21428544757914,dn,105_08_4,-6.87316794612434
109_14,109,14,ma~Z,34,100.02117164904047,dn,105_08_4,-6.066281744663016
109_14,109,14,ma~Z,35,100.6886638831528,dn,105_08_4,-5.398789510550685
109_14,109,14,ma~Z,36,101.07308935719773,dn,105_08_4,-5.014364036505754
109_14,109,14,ma~Z,37,101.62607140645055,dn,105_08_4,-4.461381987252935
109_14,109,14,ma~Z,38,102.47442671595621,dn,105_08_4,-3.6130266777472713
109_14,109,14,ma~Z,39,102.91824968252962,dn,105_08_4,-3.1692037111738642
109_14,109,14,Rje~,40,100.84040338794443,dn,105_08_5,-5.24705000575905
109_14,109,14,Rje~,41,97.73629850578207,dn,105_08_5,-8.35115488792141
109_14,109,14,Rje~,42,99.01409213309711,dn,105_08_5,-7.073361260606376
109_14,109,14,Rje~,43,100.70595965547976,dn,105_08_5,-5.381493738223725
109_14,109,14,Rje~,44,102.53245323554036,dn,105_08_5,-3.555000158163125
109_14,109,14,Rje~,45,106.07587020394,dn,105_08_5,-0.011583189763484825
109_14,109,14,Rje~,46,112.1990593602694,dn,105_08_5,6.111605966565918
109_14,109,14,Rje~,47,117.32803098126195,dn,105_08_5,11.240577587558462
109_14,109,14,Rje~,48,118.50774834172844,dn,105_08_5,12.42029494802496
109_14,109,14,Rje~,49,115.81691500712058,dn,105_08_5,9.7294616134171
109_14,109,14,pa~,50,110.37513550867706,dn,105_08_6,4.2876821149735775
109_14,109,14,pa~,51,108.05121424540351,dn,105_08_6,1.9637608517000302
109_14,109,14,pa~,52,106.0489258041109,dn,105_08_6,-0.03852758959259006
109_14,109,14,pa~,53,104.04725523171089,dn,105_08_6,-2.040198161992592
109_14,109,14,pa~,54,101.95609138267801,dn,105_08_6,-4.131362011025473
109_14,109,14,pa~,55,99.95231861787178,dn,105_08_6,-6.135134775831702
109_14,109,14,pa~,56,98.16585378154308,dn,105_08_6,-7.921599612160406
109_14,109,14,pa~,57,96.80259492303723,dn,105_08_6,-9.28485847066625
109_14,109,14,pa~,58,95.67125631567163,dn,105_08_6,-10.416197078031857
109_14,109,14,pa~,59,94.48229639028584,dn,105_08_6,-11.605157003417645
109_14,109,14,da~,60,92.88382731768891,dn,105_08_7,-13.203626076014572
109_14,109,14,da~,61,91.38908906412247,dn,105_08_7,-14.698364329581011
109_14,109,14,da~,62,89.98391791723071,dn,105_08_7,-16.10353547647277
109_14,109,14,da~,63,88.98813653474707,dn,105_08_7,-17.099316858956414
109_14,109,14,da~,64,88.37085917366586,dn,105_08_7,-17.71659422003762
109_14,109,14,da~,65,88.0601239554061,dn,105_08_7,-18.027329438297386
109_14,109,14,da~,66,87.83705655396226,dn,105_08_7,-18.250396839741228
109_14,109,14,da~,67,87.62784790843263,dn,105_08_7,-18.459605485270856
109_14,109,14,da~,68,87.42286841718307,dn,105_08_7,-18.664584976520416
109_14,109,14,da~,69,87.2241903294838,dn,105_08_7,-18.86326306421968
109_14,109,14,9~,70,94.58137521668425,dn,105_08_8,-11.506078177019234
109_14,109,14,9~,71,95.50177036527893,dn,105_08_8,-10.585683028424555
109_14,109,14,9~,72,95.95015476494704,dn,105_08_8,-10.13729862875644
109_14,109,14,9~,73,96.10357772908411,dn,105_08_8,-9.983875664619376
109_14,109,14,9~,74,96.26082454707415,dn,105_08_8,-9.826628846629333
109_14,109,14,9~,75,96.54022796861673,dn,105_08_8,-9.54722542508675
109_14,109,14,9~,76,97.00053862628275,dn,105_08_8,-9.086914767420737
109_14,109,14,9~,77,97.7290731684688,dn,105_08_8,-8.358380225234683
109_14,109,14,9~,78,98.79124300741678,dn,105_08_8,-7.2962103862867025
