rowLabel	NormalizedTime	F0
pER	1	277.4113573998703
pER	2	277.4113573998703
pER	3	277.4113573998703
pER	4	277.4113573998703
pER	5	277.4113573998703
pER	6	277.4113573998704
pER	7	277.4113573998704
pER	8	277.4113573998704
pER	9	277.4113573998704
pER	10	277.4113573998704
pER	11	277.4113573998704
pER	12	274.4969059215185
pER	13	267.02854420015376
pER	14	256.18699654617166
pER	15	248.92239124493636
pER	16	248.55841433048187
pER	17	260.20468620487316
pER	18	286.56491279355714
pER	19	329.58133753685127
pER	20	374.577653679123
sOn	21	403.3256838848114
sOn	22	393.73385312047265
sOn	23	361.39381759940756
sOn	24	328.8980835808985
sOn	25	297.5720291406401
sOn	26	270.0950708440179
sOn	27	259.6963051149567
sOn	28	258.09392194029317
sOn	29	257.6118486838983
sOn	30	255.10329340415768
n@	31	248.20187841558808
n@	32	244.41645280841533
n@	33	241.03791911529638
n@	34	237.85310376490582
n@	35	234.8602725659289
n@	36	232.06519201706988
n@	37	229.7845996704353
n@	38	227.8452809290389
n@	39	225.93367938702863
n@	40	223.98730561286717
li	41	220.7911046569593
li	42	218.59129838024947
li	43	216.2182775010907
li	44	214.54972728029017
li	45	214.42721131208202
li	46	214.90781520701205
li	47	215.25681618720736
li	48	215.50167136235882
li	49	215.7981007577652
li	50	215.95800177406238
Rje~	51	216.0259436438889
Rje~	52	214.94645234224146
Rje~	53	213.26988204864162
Rje~	54	213.9431559213571
Rje~	55	216.48859756858172
Rje~	56	219.11522398466303
Rje~	57	222.18296319240375
Rje~	58	228.3970005465738
Rje~	59	234.79997019248566
Rje~	60	238.68638029854515
puR	61	238.37498974527904
puR	62	221.35153161652988
puR	63	191.52337693854156
puR	64	159.79280685933742
puR	65	131.55572864483105
puR	66	117.32376412492617
puR	67	119.97202466397204
puR	68	133.68178055729527
puR	69	149.6022578300414
puR	70	165.5649461602913
l9R	71	181.52763449054106
l9R	72	187.27420228943095
l9R	73	193.02077008832097
l9R	74	198.76733788721097
l9R	75	204.51390568610083
l9R	76	210.2604734849907
l9R	77	216.0070412838807
l9R	78	221.75360908277074
l9R	79	227.5001768816606
l9R	80	233.24674468055048
klas	81	238.99331247944048
klas	82	269.64167407352016
klas	83	304.09685838864294
klas	84	496.6072285488494
klas	85	386.9228067911464
klas	86	448.89644484362157
klas	87	462.7230090394108
klas	88	492.6986760049788
klas	89	555.896452882238
klas	90	588.3010806435337
_	91	588.3010806435337
_	92	588.3010806435337
_	93	588.3010806435337
_	94	588.3010806435337
_	95	588.3010806435337
_	96	588.3010806435337
_	97	588.3010806435337
_	98	588.3010806435337
_	99	588.3010806435337
_	100	588.3010806435337
