rowLabel	NormalizedTime	F0
_	1	252.83941462447535
_	2	252.83925002618534
_	3	252.83908542789533
_	4	252.68805336494117
_	5	251.63181651400222
_	6	250.57557966306325
_	7	249.60971351477278
_	8	248.86977412310353
_	9	248.12983473143427
_	10	245.836519574048
ly	11	241.47203672903908
ly	12	233.0848311798664
ly	13	224.52016450410738
ly	14	216.65685214734776
ly	15	210.29372218877356
ly	16	206.1547654070989
ly	17	204.12738419782548
ly	18	203.64072110396037
ly	19	204.31404600433063
ly	20	205.75646011765426
si	21	207.6787349265568
si	22	213.4640686933539
si	23	219.63144637123185
si	24	225.7988240491098
si	25	231.96620172698772
si	26	238.1335794048656
si	27	244.30095708274357
si	28	250.29138855666557
si	29	254.70483298749537
si	30	253.86890880269368
n@	31	243.557247120012
n@	32	239.43936603926198
n@	33	235.23594700425076
n@	34	231.11809263100514
n@	35	227.0992863877744
n@	36	223.42535979792387
n@	37	219.7645395030256
n@	38	215.65325083910733
n@	39	211.20686224195407
n@	40	206.74627501032248
vwa	41	202.79990472341922
vwa	42	199.96174168615013
vwa	43	199.60126791793476
vwa	44	201.7406244072439
vwa	45	205.55137313188328
vwa	46	209.13370399117568
vwa	47	210.1755216614884
vwa	48	208.08659857427017
vwa	49	204.0998234400048
vwa	50	201.40811121664015
Rje~	51	201.11484037593942
Rje~	52	205.11706171623732
Rje~	53	209.9005493368032
Rje~	54	213.66662134080917
Rje~	55	217.54839061762556
Rje~	56	223.2777029363718
Rje~	57	229.62234669116808
Rje~	58	234.1650795944307
Rje~	59	236.2908366549403
Rje~	60	236.2249470324423
o	61	234.18488822644784
o	62	233.63694833247953
o	63	233.04231600729022
o	64	232.35429881965888
o	65	231.53941276912946
o	66	230.66109228715098
o	67	229.6403261703979
o	68	228.703380938257
o	69	227.93407747534036
o	70	227.45919299001986
tuR	71	227.13151799349743
tuR	72	228.554170037799
tuR	73	231.50821230538526
tuR	74	234.55346879149414
tuR	75	237.17221952851193
tuR	76	235.40021738398372
tuR	77	225.92818629119324
tuR	78	214.74762216517365
tuR	79	210.42028509653053
tuR	80	211.46050421906395
dEl	81	211.61028170832
dEl	82	209.5192347304004
dEl	83	206.18409523513714
dEl	84	200.61922163837613
dEl	85	194.19303512124682
dEl	86	191.90800203678583
dEl	87	198.37309269060336
dEl	88	226.1859684605542
dEl	89	276.21027918887177
dEl	90	301.222927472128
_	91	302.72695811036544
_	92	302.72695811036544
_	93	302.72695811036544
_	94	302.72695811036544
_	95	302.72695811036544
_	96	302.72695811036544
_	97	302.7269581103654
_	98	302.7269581103654
_	99	302.7269581103654
_	100	302.7269581103654
