rowLabel	NormalizedTime	F0
_	1	124.92323531885512
_	2	124.92323531885512
_	3	124.92323531885512
_	4	124.92323531885512
_	5	124.9232353188551
_	6	124.9232353188551
_	7	124.9232353188551
_	8	124.9232299382218
_	9	124.9232181507679
_	10	124.923206363314
pER	11	124.9231945758601
pER	12	124.90572564665399
pER	13	124.88173045161128
pER	14	124.98712327516341
pER	15	125.42408924838547
pER	16	126.26369953656008
pER	17	127.44684010814339
pER	18	128.74268920018375
pER	19	130.04912046230822
pER	20	131.3522234927417
sOn	21	132.67861413109404
sOn	22	134.45032277033468
sOn	23	136.22798024656765
sOn	24	137.8460024798131
sOn	25	138.7214543797289
sOn	26	138.45583950448858
sOn	27	137.5453366045324
sOn	28	136.3287850169114
sOn	29	134.44399317661717
sOn	30	131.83824777581825
n@	31	129.23265156062678
n@	32	128.02487449974439
n@	33	126.85545048446849
n@	34	125.64322072007533
n@	35	124.38758676990989
n@	36	123.09953875594232
n@	37	121.43630408580229
n@	38	119.32111586401791
n@	39	116.84869507778153
n@	40	114.09540117272422
li	41	111.99751571845115
li	42	110.9483925551624
li	43	110.59155527466275
li	44	110.80257416774238
li	45	111.17166701618265
li	46	111.43237864463069
li	47	111.5330617344343
li	48	111.55246272233276
li	49	111.62373651384424
li	50	111.92105121429776
sa	51	112.57959911972816
sa	52	115.07612709360426
sa	53	118.1040431461135
sa	54	121.14359555348206
sa	55	124.1831479608506
sa	56	127.22270036821915
sa	57	130.26225277558774
sa	58	133.24051770961324
sa	59	134.69119825363208
sa	60	132.74125211705544
a~	61	129.11035040626666
a~	62	127.60734214036594
a~	63	126.46069473309615
a~	64	125.36625288713309
a~	65	124.0287842859518
a~	66	122.41436688904383
a~	67	120.44998828286944
a~	68	118.38165991565658
a~	69	116.4817742602834
a~	70	114.94900331453388
Ze	71	114.08909142727883
Ze	72	113.8960075519804
Ze	73	114.38970414436425
Ze	74	114.98297037443302
Ze	75	115.08085715495133
Ze	76	113.83033763296767
Ze	77	111.35212806103164
Ze	78	108.28748198605471
Ze	79	105.80149794458868
Ze	80	104.7709275033013
ne	81	104.82590096416716
ne	82	105.38604888422884
ne	83	106.11987680634753
ne	84	106.91096946663956
ne	85	107.57034993642009
ne	86	107.97881098422015
ne	87	108.11725253411849
ne	88	108.0539436257181
ne	89	107.93956821594372
ne	90	108.00254942892546
Ral	91	108.43847645756357
Ral	92	110.5352453390464
Ral	93	112.54204884283813
Ral	94	113.24029127306997
Ral	95	112.91589494457723
Ral	96	111.25489908939113
Ral	97	108.46517031477
Ral	98	106.19889141607285
Ral	99	104.9952077359468
Ral	100	104.621641103416
_	101	105.35808224401191
_	102	105.94853235471541
_	103	106.39366047701793
_	104	106.64422422332471
_	105	106.69294266229772
_	106	106.69294266229772
_	107	106.69294266229772
_	108	106.69294266229772
_	109	106.69294266229772
_	110	106.69294266229774
