rowLabel	NormalizedTime	F0
pER	1	213.03851122435202
pER	2	213.03851122435202
pER	3	213.038511224352
pER	4	213.038511224352
pER	5	213.038511224352
pER	6	213.03851122435202
pER	7	213.03851122435205
pER	8	213.03851122435205
pER	9	213.03851122435205
pER	10	213.03851122435205
pER	11	213.03851122435205
pER	12	215.46779941841226
pER	13	224.03358058982224
pER	14	238.31317866291238
pER	15	248.4865979773625
pER	16	249.2950619235997
pER	17	242.68405644448217
pER	18	236.9948389757658
pER	19	236.01742987912385
pER	20	238.7613405719232
sOn	21	243.38514729653258
sOn	22	247.9572041426514
sOn	23	252.89090577330543
sOn	24	257.9020821614315
sOn	25	262.14460674852285
sOn	26	261.349417121913
sOn	27	254.90254040043015
sOn	28	248.3901028551477
sOn	29	242.92428504002203
sOn	30	237.2651483367025
n@	31	229.24164885738756
n@	32	226.21765772449777
n@	33	223.32789412150854
n@	34	220.4510870988772
n@	35	217.55036747894474
n@	36	214.79112311973665
n@	37	211.92625809492225
n@	38	209.0239633190291
n@	39	205.8540770907298
n@	40	201.91777827214574
bwa	41	197.33202242990225
bwa	42	189.266426717513
bwa	43	184.41096886344593
bwa	44	183.877412237951
bwa	45	186.34033643959503
bwa	46	190.34769178115272
bwa	47	193.95291142233557
bwa	48	193.10155257317163
bwa	49	185.83569556941228
bwa	50	175.66265133606666
Rje~	51	166.86161709924022
Rje~	52	160.08402215407023
Rje~	53	163.48191053393825
Rje~	54	176.78796208334074
Rje~	55	187.7586332834798
Rje~	56	181.78098752758868
Rje~	57	146.2643046232124
Rje~	58	110.79334643813127
Rje~	59	101.43445305514749
Rje~	60	100.39157133022758
da~	61	105.34812003478673
da~	62	114.56619456890861
da~	63	129.54088768834524
da~	64	148.3956108051073
da~	65	167.20897474344218
da~	66	181.52123182393058
da~	67	188.28050583156048
da~	68	189.79070097078792
da~	69	188.4791129223634
da~	70	186.46332494782604
le	71	184.63823541144507
le	72	183.56643779532646
le	73	182.68033827068527
le	74	181.9732501370663
le	75	181.33856756036388
le	76	180.6240123855674
le	77	179.61068882901236
le	78	178.0357710492032
le	79	175.66633584580262
le	80	172.3784372789119
swa	81	168.20000183530058
swa	82	157.53763653640306
swa	83	146.15536983312654
swa	84	134.75720983988595
swa	85	123.35904984664526
swa	86	112.04585714071084
swa	87	102.15232001201693
swa	88	97.31808112541964
swa	89	102.06384368937765
swa	90	118.06737414568899
Re	91	146.40479898445344
Re	92	154.153796841487
Re	93	156.7774305239859
Re	94	156.42726000752108
Re	95	154.40124585278
Re	96	152.6747485462013
Re	97	152.9426047145726
Re	98	154.9369212780827
Re	99	157.53015471101068
Re	100	159.10664429008472
_	101	159.68461066659572
_	102	159.68504048374024
_	103	159.68504048374024
_	104	159.68504048374024
_	105	159.68504048374024
_	106	159.68504048374024
_	107	159.68504048374024
_	108	159.6850404837402
_	109	159.6850404837402
_	110	159.68504048374018
