rowLabel	NormalizedTime	F0
pER	1	199.99349887295804
pER	2	199.993498872958
pER	3	199.99349887295804
pER	4	199.9934988729581
pER	5	199.9934988729581
pER	6	199.9934988729581
pER	7	199.9934988729581
pER	8	199.9934988729581
pER	9	199.9934988729581
pER	10	199.9934988729581
pER	11	199.9934988729581
pER	12	202.376033457645
pER	13	205.8822857071766
pER	14	209.15741637222067
pER	15	209.56025012095526
pER	16	207.7743708971931
pER	17	203.62258516254548
pER	18	196.24592699623057
pER	19	188.95198471272968
pER	20	186.17300492206425
sOn	21	189.4844846025539
sOn	22	198.2569462209958
sOn	23	207.9890101756971
sOn	24	217.72107413039848
sOn	25	225.25771688028794
sOn	26	226.0767860746954
sOn	27	225.54771362735562
sOn	28	226.48978808653044
sOn	29	225.29228615347682
sOn	30	221.08124988520302
nEm	31	214.29110629109454
nEm	32	209.74158733372013
nEm	33	203.32195017040183
nEm	34	196.78756212587734
nEm	35	190.785372745432
nEm	36	187.5108137092333
nEm	37	186.48292424658823
nEm	38	186.84864727814553
nEm	39	187.02135682722195
nEm	40	186.71052552407207
Rje~	41	185.69343337228307
Rje~	42	182.8219499062585
Rje~	43	184.1133133529824
Rje~	44	187.34905946793924
Rje~	45	188.3950758698844
Rje~	46	190.4114814524001
Rje~	47	194.88699812517515
Rje~	48	200.41534447043176
Rje~	49	206.1811820317123
Rje~	50	211.29812237953792
da~	51	213.5892355569894
da~	52	212.69416785807462
da~	53	209.77873026772522
da~	54	206.0601698185297
da~	55	202.45142618621352
da~	56	199.08011928619075
da~	57	195.69387773476615
da~	58	192.0092490401692
da~	59	188.2644766302407
da~	60	185.09693570994662
le	61	182.99700464198827
le	62	182.39265949129705
le	63	181.92568277174126
le	64	181.51465744140805
le	65	181.06513599784088
le	66	180.547586913385
le	67	180.1155861606194
le	68	179.85871124718844
le	69	179.87131178544487
le	70	180.33211658889923
pla	71	181.19397137136718
pla	72	183.44671022066282
pla	73	185.9346569786008
pla	74	188.4283887187232
pla	75	190.92212045884557
pla	76	193.415852198968
pla	77	195.72529461623125
pla	78	197.8988903080961
pla	79	200.9590893324585
pla	80	205.10796633751085
pRO	81	208.4533846200671
pRO	82	210.09538177137378
pRO	83	211.34837514443163
pRO	84	212.59785326383226
pRO	85	213.8473313832329
pRO	86	215.09680950263356
pRO	87	216.06511838167222
pRO	88	214.75175299722292
pRO	89	209.7714784487616
pRO	90	201.7560846320423
po	91	195.1683401244751
po	92	192.708442689962
po	93	192.89667923547057
po	94	193.48159848191287
po	95	194.06651772835522
po	96	194.6514369747975
po	97	194.84862716385354
po	98	193.30086139131
po	99	189.16987017388425
po	100	184.12807445821437
ze	101	178.79274974788322
ze	102	177.46818239874287
ze	103	177.07214344072085
ze	104	177.01156360238815
ze	105	177.01156221073455
ze	106	177.01156221073455
ze	107	177.01156221073455
ze	108	177.01156221073455
ze	109	177.01156221073455
ze	110	177.01156221073455
_	111	177.01156221073455
_	112	177.01156221073455
_	113	177.01156221073455
_	114	177.01156221073455
_	115	177.01156221073455
_	116	177.01156221073455
_	117	177.01156221073455
_	118	177.01156221073455
_	119	177.01156221073455
_	120	177.01156221073455
