rowLabel	NormalizedTime	F0
_	1	219.95250185716063
_	2	219.95250185716066
_	3	219.93982163524754
_	4	219.87008041472535
_	5	219.7116890347693
_	6	219.39815987580403
_	7	218.7613315699293
_	8	217.85508730829667
_	9	216.39115889047025
_	10	214.71809891407113
le	11	209.64177203582025
le	12	202.04637538087738
le	13	193.9352205902332
le	14	186.6701290903263
le	15	181.46555567667718
le	16	178.298229963102
le	17	176.76855840105856
le	18	175.4911780561009
le	19	174.1126581278631
le	20	173.14111352349846
Za~	21	173.36776644591953
Za~	22	177.52153263737853
Za~	23	184.24011058460903
Za~	24	191.54749583074712
Za~	25	198.86955228081962
Za~	26	205.29207204418185
Za~	27	211.0452177878155
Za~	28	217.5659621858103
Za~	29	223.46056774584414
Za~	30	225.65299814932393
n@	31	222.3734778810571
n@	32	220.49357402812393
n@	33	218.34133389647255
n@	34	215.86896224794057
n@	35	213.1089362877557
n@	36	210.10688944245962
n@	37	206.8301061755016
n@	38	203.22852600613135
n@	39	199.32331383908414
n@	40	195.19257108169114
ma~Z	41	191.014637821461
ma~Z	42	179.37336753547842
ma~Z	43	171.1526104433066
ma~Z	44	166.1270239637624
ma~Z	45	164.740102502314
ma~Z	46	164.47121999219252
ma~Z	47	164.39220869838124
ma~Z	48	166.0427361807755
ma~Z	49	172.69141238563444
ma~Z	50	180.63975218236433
Rje~	51	189.45287761607867
Rje~	52	195.76073465090576
Rje~	53	202.8046730597115
Rje~	54	209.89208275970336
Rje~	55	216.88786846576517
Rje~	56	222.7174136895854
Rje~	57	226.77189540088438
Rje~	58	230.2887631980746
Rje~	59	233.86220968787612
Rje~	60	234.4311325141912
l@	61	229.18658597342454
l@	62	225.89564753282036
l@	63	222.40692280619254
l@	64	218.58679640223997
l@	65	213.73217844405016
l@	66	207.6623319032356
l@	67	200.28078775562327
l@	68	193.12132112399334
l@	69	186.98790531016252
l@	70	182.6264141624981
swaR	71	179.53283234117202
swaR	72	183.17793512410867
swaR	73	187.83378125290318
swaR	74	192.48962738169766
swaR	75	194.12320927503237
swaR	76	187.8837454311081
swaR	77	187.88356411435734
swaR	78	187.88356411435734
swaR	79	187.88356411435734
swaR	80	187.88356411435734
_	81	187.88356411435734
_	82	187.88356411435734
_	83	187.88356411435734
_	84	187.88356411435734
_	85	187.88356411435734
_	86	187.88356411435734
_	87	187.88356411435734
_	88	187.88356411435734
_	89	187.88356411435734
_	90	187.88356411435734
