rowLabel	NormalizedTime	F0
pER	1	249.98839872532074
pER	2	249.98839872532074
pER	3	249.98839872532076
pER	4	249.98839872532076
pER	5	249.98839872532076
pER	6	249.98839872532076
pER	7	249.9883987253208
pER	8	249.9883987253208
pER	9	249.9883987253208
pER	10	249.9883987253208
pER	11	249.9883987253208
pER	12	251.87954365783582
pER	13	253.44151244523897
pER	14	253.50670354530425
pER	15	248.96407584398432
pER	16	243.58161699483912
pER	17	239.26794723800612
pER	18	238.1625709772497
pER	19	239.39878852436684
pER	20	241.85643726672689
sOn	21	246.0661307731049
sOn	22	250.52265389247373
sOn	23	255.56362799539775
sOn	24	260.69556369965903
sOn	25	264.522596966612
sOn	26	262.2009882372468
sOn	27	256.5739747717646
sOn	28	253.0770251521928
sOn	29	249.6645181317815
sOn	30	246.4381828451299
n@	31	242.9930367281806
n@	32	240.81237173482927
n@	33	238.57380175859694
n@	34	236.54027822443936
n@	35	234.76442570968692
n@	36	233.21093021182028
n@	37	231.52791288374567
n@	38	229.84401549297837
n@	39	228.02088727178534
n@	40	225.707297815919
di	41	222.5431140111195
di	42	218.4215747665914
di	43	215.1827531893294
di	44	213.90890574741096
di	45	214.94184823763524
di	46	217.05726988252886
di	47	219.1588098583524
di	48	220.56735513641183
di	49	220.9914530663943
di	50	220.78049518837705
Rje~	51	220.12269065482576
Rje~	52	219.17396212326335
Rje~	53	220.12854265600504
Rje~	54	220.8817802719737
Rje~	55	220.69088490963216
Rje~	56	222.74983061539444
Rje~	57	227.66566212626282
Rje~	58	235.94669746098543
Rje~	59	243.71746065864156
Rje~	60	246.84191112634042
pa~	61	247.16144122510653
pa~	62	247.22838468564757
pa~	63	247.28420952732205
pa~	64	247.21725294796477
pa~	65	247.15010602875162
pa~	66	248.36323588412608
pa~	67	249.6301992395259
pa~	68	247.47621732225332
pa~	69	240.03957225096534
pa~	70	230.77414822352327
da~	71	224.1937791927415
da~	72	222.53511204696875
da~	73	222.39660796649778
da~	74	222.6490075721725
da~	75	222.421393941032
da~	76	221.36467694191182
da~	77	219.9600363331094
da~	78	218.85481041304732
da~	79	218.1117810121728
da~	80	217.43762239184835
le	81	216.5506529864751
le	82	215.7371364868083
le	83	215.44423610046036
le	84	215.6458144793815
le	85	215.68242095706074
le	86	215.3032926621745
le	87	214.58250894442543
le	88	213.6751977854478
le	89	212.70098174280702
le	90	212.03133926395768
Re	91	214.85786464389062
Re	92	219.3754330279862
Re	93	224.48434557095794
Re	94	229.5718138808772
Re	95	234.2384768035278
Re	96	237.78487561337832
Re	97	238.63719250374646
Re	98	235.81038467284827
Re	99	230.87098992056858
Re	100	226.9899634789684
y	101	224.5183033676536
y	102	223.77609126411252
y	103	222.93335857646696
y	104	221.88958472061236
y	105	220.65483192579768
y	106	219.32458966150293
y	107	217.77257375294522
y	108	216.19005166291467
y	109	214.54651720993854
y	110	212.97124392643582
njo~	111	211.43010122766984
njo~	112	208.52765879350258
njo~	113	207.99538564055837
njo~	114	209.10841350086216
njo~	115	212.13179524311212
njo~	116	220.29928080567666
njo~	117	234.14891619253436
njo~	118	253.53162108712047
njo~	119	274.807132616652
njo~	120	293.1685426791379
_	121	302.8260954410255
_	122	304.3289263554809
_	123	304.3289263554809
_	124	304.3289263554809
_	125	304.3289263554809
_	126	304.3289263554809
_	127	304.3289263554809
_	128	304.3289263554809
_	129	304.3289263554809
_	130	304.3289263554809
