subj,trial,syll,series,raw_f0
101,31,gliz,71,201.77067423859384
101,31,gliz,72,215.98765423250117
101,31,gliz,73,227.28283396777312
101,31,gliz,74,217.68670307171675
101,31,gliz,75,184.085598961577
101,31,gliz,76,169.62498827555484
101,31,gliz,77,169.4720909617329
101,31,gliz,78,169.4720909617329
101,31,gliz,79,169.4720909617329
126,23,Zy,0,116.48472399347646
126,23,Zy,1,116.48472399347646
126,23,Zy,2,116.48472399347646
126,23,Zy,3,116.48472399347646
126,23,Zy,4,116.48472399347646
126,23,Zy,5,116.48473415784528
126,23,Zy,6,116.4898746328633
126,23,Zy,7,116.57569588327235
126,23,Zy,8,116.84234066041368
126,23,Zy,9,117.15566368710857
126,23,lje~,10,117.32424059108129
126,23,lje~,11,118.02218560036012
126,23,lje~,12,119.90029142490849
126,23,lje~,13,122.78500067288233
126,23,lje~,14,125.64412774825483
126,23,lje~,15,127.8891946466985
126,23,lje~,16,129.5623582853966
126,23,lje~,17,130.800999101182
126,23,lje~,18,131.6954585309794
126,23,lje~,19,132.24436541258845
126,23,n@,20,132.30825409181278
126,23,n@,21,132.00327549722635
126,23,n@,22,131.4429875153134
126,23,n@,23,130.55638647864063
126,23,n@,24,129.4171677094043
126,23,n@,25,128.03384140362618
126,23,n@,26,126.23967948012216
126,23,n@,27,124.17038304214874
126,23,n@,28,121.91538382285103
126,23,n@,29,119.48286488958924
126,23,mE,30,117.19829353608164
126,23,mE,31,114.04795310728842
126,23,mE,32,111.8556790599938
126,23,mE,33,110.65265128761192
126,23,mE,34,109.85634307948644
126,23,mE,35,108.73968860068732
126,23,mE,36,107.0881221421828
126,23,mE,37,105.10653194422038
126,23,mE,38,103.22858812867487
126,23,mE,39,102.06109702148784
126,23,Rje~,40,102.49593086283137
126,23,Rje~,41,105.44850537718632
126,23,Rje~,42,109.22162255000562
126,23,Rje~,43,113.27572378954146
126,23,Rje~,44,119.4194276146427
126,23,Rje~,45,126.7113657646544
126,23,Rje~,46,132.25809069711457
126,23,Rje~,47,135.66095486487038
126,23,Rje~,48,137.3443342911402
126,23,Rje~,49,136.92300216028642
126,23,d@,50,133.61578199675236
126,23,d@,51,131.19009214076365
126,23,d@,52,128.4976894287808
126,23,d@,53,125.6364655827807
126,23,d@,54,122.74348535175456
126,23,d@,55,120.01797950337333
126,23,d@,56,117.5533211697476
126,23,d@,57,115.3426949936448
126,23,d@,58,113.58219147732886
126,23,d@,59,112.34485059086867
126,23,ko,60,111.54642358086754
126,23,ko,61,111.05209715387572
126,23,ko,62,110.81666358782932
126,23,ko,63,110.60595609740919
126,23,ko,64,110.39524860698907
126,23,ko,65,110.18454111656895
126,23,ko,66,109.97383362614885
126,23,ko,67,109.78426822992527
126,23,ko,68,109.76424340387852
126,23,ko,69,110.42810811677113
126,23,te,70,111.97202116200923
126,23,te,71,114.77983016271861
126,23,te,72,117.98186372830578
126,23,te,73,121.21809691878799
126,23,te,74,124.45433010927027
126,23,te,75,127.62802835334907
126,23,te,76,130.2000118951569
126,23,te,77,131.44314697932808
126,23,te,78,131.2921398765164
126,23,te,79,130.3638684625364
126,23,puR,80,128.8150387893297
126,23,puR,81,126.51108319425988
126,23,puR,82,123.97143911507457
126,23,puR,83,121.42008696718298
126,23,puR,84,118.86873481929135
126,23,puR,85,116.31738267139978
126,23,puR,86,113.76603052350818
126,23,puR,87,111.34909848749051
126,23,puR,88,109.47366736226866
126,23,puR,89,108.52222127300654
126,23,lav,90,108.83449761537197
126,23,lav,91,110.70605983925793
126,23,lav,92,113.61663240609545
126,23,lav,93,116.35466904457147
126,23,lav,94,117.36505893678451
126,23,lav,95,116.65375062332029
126,23,lav,96,114.9524383902502
126,23,lav,97,113.15118789445485
126,23,lav,98,111.38958219910911
126,23,lav,99,109.69351532344574
126,23,niR,100,107.59805162824
126,23,niR,101,103.34215293694778
126,23,niR,102,97.39357786335496
126,23,niR,103,93.37647701455096
126,23,niR,104,85.82463915201853
126,23,niR,105,83.4512630747238
126,23,niR,106,83.25893164027173
126,23,niR,107,85.032681175951
126,23,niR,108,94.62127731061602
126,23,niR,109,98.74123226692677
121,19,a,0,218.31769962922243
121,19,a,1,218.50511685806757
121,19,a,2,218.6925340869127
121,19,a,3,218.8799513157578
121,19,a,4,219.16838609766404
121,19,a,5,219.50732965610078
121,19,a,6,219.84627321453752
121,19,a,7,220.24274004774068
121,19,a,8,220.75425343047658
121,19,a,9,221.2657668132125
121,19,lin,10,221.7772801959484
121,19,lin,11,227.70510656345527
121,19,lin,12,235.51986332426299
121,19,lin,13,249.95829936908586
121,19,lin,14,264.8007911940327
121,19,lin,15,273.5824186117036
121,19,lin,16,280.61262381705694
121,19,lin,17,283.2469642034834
121,19,lin,18,275.14179257895825
121,19,lin,19,256.4021145056769
121,19,n@,20,230.10540680572035
121,19,n@,21,223.64272306154743
121,19,n@,22,218.1817423104468
121,19,n@,23,213.78216836498
121,19,n@,24,210.3727060588442
121,19,n@,25,208.03229741766944
121,19,n@,26,206.31517856816552
121,19,n@,27,204.8087815944718
121,19,n@,28,203.0705896644146
121,19,n@,29,200.92468892670774
121,19,di,30,198.447124057359
121,19,di,31,195.68008038960627
121,19,di,32,194.45366034694916
121,19,di,33,194.39183782355784
121,19,di,34,194.48800904639845
121,19,di,35,194.5842251587675
121,19,di,36,194.6804412711366
121,19,di,37,194.76191897726204
121,19,di,38,194.5938197827842
121,19,di,39,193.69181268384733
121,19,Rje~,40,192.47761926568327
121,19,Rje~,41,194.07261268596235
121,19,Rje~,42,201.45510660590995
121,19,Rje~,43,210.7715053422586
121,19,Rje~,44,221.06725286416133
121,19,Rje~,45,233.99031461572446
121,19,Rje~,46,247.97786858705754
121,19,Rje~,47,261.94202503704435
121,19,Rje~,48,272.38741449654765
121,19,Rje~,49,272.7356678640203
121,19,pa~,50,262.20188035618105
121,19,pa~,51,254.39362089929128
121,19,pa~,52,247.79145185566523
121,19,pa~,53,242.31840445363795
121,19,pa~,54,237.17719450849094
121,19,pa~,55,231.97824493382976
121,19,pa~,56,226.85472099348198
121,19,pa~,57,221.49243120476504
121,19,pa~,58,216.02439577047224
121,19,pa~,59,210.7007974065888
121,19,da~,60,206.29562117951093
121,19,da~,61,203.46472776753353
121,19,da~,62,201.41047035790484
121,19,da~,63,199.8790291917143
121,19,da~,64,198.79993843775978
121,19,da~,65,198.07732935259918
121,19,da~,66,197.57236170341451
121,19,da~,67,197.0730723726373
121,19,da~,68,196.52828202941012
121,19,da~,69,195.86831925349247
121,19,le,70,195.20445407413217
121,19,le,71,194.89046615584186
121,19,le,72,194.65996877936428
121,19,le,73,194.5500427871922
121,19,le,74,194.54579104334965
121,19,le,75,194.5803384333916
121,19,le,76,194.44194019862152
121,19,le,77,193.9764721232184
121,19,le,78,193.04320161893793
121,19,le,79,191.51493130322072
121,19,kuR,80,189.27799899919205
121,19,kuR,81,178.0453187430745
121,19,kuR,82,164.25455482359862
121,19,kuR,83,150.3141352202542
121,19,kuR,84,136.3737156169098
121,19,kuR,85,122.49547803947016
121,19,kuR,86,111.12241218786869
121,19,kuR,87,106.00505347773101
121,19,kuR,88,105.36858530880384
121,19,kuR,89,105.36858530880384
116,11,pER,0,244.70445090131275
116,11,pER,1,246.09047907301408
116,11,pER,2,248.87419713468742
116,11,pER,3,251.6712876503161
116,11,pER,4,252.5761166826434
116,11,pER,5,253.02466453257261
116,11,pER,6,255.89232050114387
116,11,pER,7,260.4809731245209
116,11,pER,8,265.6644364324637
116,11,pER,9,270.48356952591206
116,11,sOn,10,277.2393437039172
116,11,sOn,11,283.92476085427444
116,11,sOn,12,291.57656252908595
116,11,sOn,13,298.09164970931283
116,11,sOn,14,297.93250436965485
116,11,sOn,15,290.0527400912396
116,11,sOn,16,278.3092706773851
116,11,sOn,17,269.0369904175586
116,11,sOn,18,261.1316589581875
116,11,sOn,19,253.0695129211601
116,11,n@,20,245.08078330696912
116,11,n@,21,242.74517596847986
116,11,n@,22,240.3701855297684
116,11,n@,23,238.0139357455194
116,11,n@,24,235.8761204912406
116,11,n@,25,234.17679733287596
116,11,n@,26,232.3562893733778
116,11,n@,27,230.17951576439575
116,11,n@,28,227.08507958716092
116,11,n@,29,222.29415207593377
116,11,di,30,216.46916718182283
116,11,di,31,208.15238090678037
116,11,di,32,201.70525309685326
116,11,di,33,199.18615086630993
116,11,di,34,200.74066803040955
116,11,di,35,204.49070687857042
116,11,di,36,208.41682113469113
116,11,di,37,211.68267011962377
116,11,di,38,213.50869198212914
116,11,di,39,213.3123053070787
116,11,Rje~,40,210.50242324585625
116,11,Rje~,41,200.42188039003915
116,11,Rje~,42,193.26149576072297
116,11,Rje~,43,193.934488409397
116,11,Rje~,44,196.46785487881664
116,11,Rje~,45,199.69357908831162
116,11,Rje~,46,204.42005119154098
116,11,Rje~,47,207.0910967831814
116,11,Rje~,48,205.08679624894341
116,11,Rje~,49,197.92444983348759
116,11,pa~,50,189.94435345114024
116,11,pa~,51,186.73907145766313
116,11,pa~,52,184.620993285238
116,11,pa~,53,183.15034855493064
116,11,pa~,54,183.37641445152155
116,11,pa~,55,186.5229604080118
116,11,pa~,56,190.56080045572327
116,11,pa~,57,192.40927668786068
116,11,pa~,58,192.09619198919432
116,11,pa~,59,191.11397917161392
116,11,da~,60,190.6884001167188
116,11,da~,61,190.75791841192355
116,11,da~,62,190.87110353070486
116,11,da~,63,190.92444783650325
116,11,da~,64,190.80427151381406
116,11,da~,65,190.36925489520416
116,11,da~,66,189.5114963197645
116,11,da~,67,188.14674853377394
116,11,da~,68,186.21940864242592
116,11,da~,69,183.6867756768386
116,11,le,70,179.97004595323813
116,11,le,71,169.88587335312087
116,11,le,72,153.36157854565835
116,11,le,73,132.0534300776493
116,11,le,74,111.97860459719378
116,11,le,75,98.93135531775033
116,11,le,76,92.93110754123876
116,11,le,77,91.25729016441477
116,11,le,78,90.7098625787254
116,11,le,79,90.25348823222932
116,11,Re,80,89.97025114728251
116,11,Re,81,90.07051759381133
116,11,Re,82,90.20038211801517
116,11,Re,83,90.38944279756907
116,11,Re,84,90.62695914980453
116,11,Re,85,90.8887033383808
116,11,Re,86,91.1428655860959
116,11,Re,87,91.35990926297563
116,11,Re,88,91.50271579818461
116,11,Re,89,91.55272242778855
116,11,y,90,91.55632910458996
116,11,y,91,91.37229156495745
116,11,y,92,91.1188738149671
116,11,y,93,90.81380179551265
116,11,y,94,90.51101510588379
116,11,y,95,90.23116385109891
116,11,y,96,89.98708771900559
116,11,y,97,89.80951395879717
116,11,y,98,89.70925537631403
116,11,y,99,89.64088137665098
116,11,njo~,100,89.59783900347577
116,11,njo~,101,95.462321572826
116,11,njo~,102,132.928904705475
116,11,njo~,103,171.28080049581564
116,11,njo~,104,170.235619114205
116,11,njo~,105,163.67444344473472
116,11,njo~,106,162.90149558477012
116,11,njo~,107,162.90149558477012
116,11,njo~,108,162.90149558477012
116,11,njo~,109,162.90149558477012
111,28,pER,0,186.6650138845736
111,28,pER,1,188.48371677517608
111,28,pER,2,189.8447840071866
111,28,pER,3,192.73287839401794
111,28,pER,4,196.48137125807654
111,28,pER,5,201.07515408238208
111,28,pER,6,207.04892463957458
111,28,pER,7,214.5933141786992
111,28,pER,8,222.98671855782325
111,28,pER,9,231.85059092024252
111,28,sOn,10,245.4920510164297
111,28,sOn,11,262.7553846161172
111,28,sOn,12,281.4104043161663
111,28,sOn,13,299.102437224474
111,28,sOn,14,313.57636025149
111,28,sOn,15,324.21217010513936
111,28,sOn,16,328.3084198403063
111,28,sOn,17,326.9773810846435
111,28,sOn,18,325.3357862991903
111,28,sOn,19,316.41158010632626
111,28,n@,20,283.8633062998381
111,28,n@,21,268.9054091909134
111,28,n@,22,254.2774558711811
111,28,n@,23,240.15562247484996
111,28,n@,24,227.58576156756052
111,28,n@,25,217.26117297368185
111,28,n@,26,208.8631410953979
111,28,n@,27,203.03622869269037
111,28,n@,28,199.3101874163362
111,28,n@,29,196.83564622307523
111,28,fE,30,195.56291155697116
111,28,fE,31,196.00277959214296
111,28,fE,32,197.9076294808528
111,28,fE,33,200.60761004648657
111,28,fE,34,203.54553749346655
111,28,fE,35,206.48279542718691
111,28,fE,36,207.43373665791844
111,28,fE,37,205.48014800415476
111,28,fE,38,200.28215018922683
111,28,fE,39,193.54104863872274
111,28,sa,40,187.79355971443727
111,28,sa,41,183.62025938658695
111,28,sa,42,181.22454013694454
111,28,sa,43,179.03609878953293
111,28,sa,44,176.84108796568793
111,28,sa,45,174.64607714184302
111,28,sa,46,172.4850443332176
111,28,sa,47,170.48051278929933
111,28,sa,48,168.78815398161174
111,28,sa,49,167.37365310244513
111,28,l@,50,166.14998870858545
111,28,l@,51,165.64306640344512
111,28,l@,52,165.24778270648764
111,28,l@,53,164.96767447681611
111,28,l@,54,164.87624531403762
111,28,l@,55,164.94829945554625
111,28,l@,56,165.13986488218848
111,28,l@,57,165.46672521737744
111,28,l@,58,165.90152413209444
111,28,l@,59,166.3969677337616
111,28,di,60,166.9492845670229
111,28,di,61,167.91862462442796
111,28,di,62,168.95603941798677
111,28,di,63,170.01269592345125
111,28,di,64,171.05530299409034
111,28,di,65,172.01896825072063
111,28,di,66,172.80660151354442
111,28,di,67,173.21680623848667
111,28,di,68,173.14645226824643
111,28,di,69,172.44573197355555
111,28,ma~S,70,169.4197166129179
111,28,ma~S,71,161.10981567520452
111,28,ma~S,72,166.05632692865623
111,28,ma~S,73,177.84271574160243
111,28,ma~S,74,179.27618616912395
111,28,ma~S,75,179.27618616912395
111,28,ma~S,76,179.27618616912395
111,28,ma~S,77,179.27618616912395
111,28,ma~S,78,179.27618616912395
111,28,ma~S,79,179.27618616912395
117,06,pER,0,288.54488232296535
117,06,pER,1,286.1578357691024
117,06,pER,2,277.37847678303234
117,06,pER,3,261.28356476988046
117,06,pER,4,246.17989152571184
117,06,pER,5,235.66815469412686
117,06,pER,6,228.55383148976418
117,06,pER,7,223.12654814518712
117,06,pER,8,222.83127820098835
117,06,pER,9,226.63260833524436
117,06,sOn,10,233.58562220385042
117,06,sOn,11,241.01559425444555
117,06,sOn,12,249.01721143639148
117,06,sOn,13,257.83136581432626
117,06,sOn,14,266.58200501899915
117,06,sOn,15,268.77721323386027
117,06,sOn,16,265.9162132883213
117,06,sOn,17,265.07996652932735
117,06,sOn,18,264.8734901509394
117,06,sOn,19,264.15920801325814
117,06,n@,20,262.90487695054577
117,06,n@,21,261.98361675871416
117,06,n@,22,260.5351458451724
117,06,n@,23,258.6266635958982
117,06,n@,24,256.3631614255687
117,06,n@,25,253.67871781722965
117,06,n@,26,250.85405256301607
117,06,n@,27,247.53017486509654
117,06,n@,28,243.67235996650194
117,06,n@,29,239.6657628413169
117,06,ma~Z,30,235.69130762432874
117,06,ma~Z,31,228.33098277676658
117,06,ma~Z,32,225.63795765192896
117,06,ma~Z,33,225.3182872171946
117,06,ma~Z,34,224.83344088226943
117,06,ma~Z,35,227.12974443667488
117,06,ma~Z,36,286.2301714991158
117,06,ma~Z,37,391.021044694157
117,06,ma~Z,38,350.4069896996445
117,06,ma~Z,39,237.212764587626
117,06,Rje~,40,212.41838933533413
117,06,Rje~,41,210.231121368891
117,06,Rje~,42,208.61801761957605
117,06,Rje~,43,212.38891645594586
117,06,Rje~,44,217.61302943390385
117,06,Rje~,45,218.7300364708734
117,06,Rje~,46,220.74353545751407
117,06,Rje~,47,225.2089104730698
117,06,Rje~,48,228.81890946390362
117,06,Rje~,49,230.78950387905033
117,06,ni,50,231.57828469494902
117,06,ni,51,231.0887018167127
117,06,ni,52,229.65477411204105
117,06,ni,53,227.15128035994053
117,06,ni,54,223.54275277245796
117,06,ni,55,219.33172293619074
117,06,ni,56,215.14973979230425
117,06,ni,57,211.7371703120695
117,06,ni,58,211.35633289719107
117,06,ni,59,215.70985364596118
117,06,si,60,226.31707900201067
117,06,si,61,293.6236812512051
117,06,si,62,364.8311350974237
117,06,si,63,436.0385889436422
117,06,si,64,435.99390269282776
117,06,si,65,398.8154257630925
117,06,si,66,398.8154257630925
117,06,si,67,398.8154257630925
117,06,si,68,398.8154257630925
117,06,si,69,398.8154257630925
111,04,pER,0,251.31882642948202
111,04,pER,1,251.32025355517797
111,04,pER,2,251.41583378239775
111,04,pER,3,251.5992033262394
111,04,pER,4,251.78480082035958
111,04,pER,5,252.36655323672497
111,04,pER,6,253.84464692895327
111,04,pER,7,257.11898416323663
111,04,pER,8,262.66302976214314
111,04,pER,9,270.079605636227
111,04,sOn,10,278.7766717999388
111,04,sOn,11,293.64129871130837
111,04,sOn,12,306.59162742616087
111,04,sOn,13,311.4633956452715
111,04,sOn,14,305.4977840670014
111,04,sOn,15,295.24187320911835
111,04,sOn,16,283.32471083535063
111,04,sOn,17,270.197672865093
111,04,sOn,18,260.39530929120644
111,04,sOn,19,255.96919316709486
111,04,n@,20,254.39112431776633
111,04,n@,21,254.04349746350383
111,04,n@,22,254.1892491220905
111,04,n@,23,254.86557417078427
111,04,n@,24,255.93975471984345
111,04,n@,25,256.90388205501904
111,04,n@,26,257.3585455773177
111,04,n@,27,257.14243112057636
111,04,n@,28,256.2163494684345
111,04,n@,29,254.74797800894126
111,04,fE,30,253.3675442572948
111,04,fE,31,251.8488911407114
111,04,fE,32,250.8745102991415
111,04,fE,33,250.15048214448396
111,04,fE,34,249.43681930847887
111,04,fE,35,248.69413215810488
111,04,fE,36,247.6264883165273
111,04,fE,37,245.45686301823775
111,04,fE,38,241.22445788177305
111,04,fE,39,235.52873932285152
111,04,Rje~,40,229.9788665675506
111,04,Rje~,41,227.0558614325375
111,04,Rje~,42,226.89313925953746
111,04,Rje~,43,228.3648683365264
111,04,Rje~,44,229.9835741217311
111,04,Rje~,45,230.7118970145738
111,04,Rje~,46,230.5949230704944
111,04,Rje~,47,229.49788866140761
111,04,Rje~,48,227.62932642200525
111,04,Rje~,49,225.20036991644662
111,04,d@,50,222.9858871130595
111,04,d@,51,221.70309449266054
111,04,d@,52,220.66195545553364
111,04,d@,53,219.82982215805959
111,04,d@,54,218.30810895949315
111,04,d@,55,215.76018518640586
111,04,d@,56,211.90791076891713
111,04,d@,57,206.3861198816561
111,04,d@,58,199.41310196681903
111,04,d@,59,191.39974771916224
111,04,OR,60,183.11324896399077
111,04,OR,61,166.1047341843929
111,04,OR,62,156.45809013638015
111,04,OR,63,151.40678283629845
111,04,OR,64,150.6745214134307
111,04,OR,65,150.6745214134307
111,04,OR,66,150.6745214134307
111,04,OR,67,150.6745214134307
111,04,OR,68,150.6745214134307
111,04,OR,69,150.6745214134307
124,26,pER,0,240.24835204764972
124,26,pER,1,254.55871834624043
124,26,pER,2,269.3092314814324
124,26,pER,3,275.33375530345245
124,26,pER,4,275.957995881044
124,26,pER,5,272.2260209896316
124,26,pER,6,271.3321276048294
124,26,pER,7,276.21444982559717
124,26,pER,8,287.06639823792136
124,26,pER,9,302.2619970998396
124,26,sOn,10,325.21394160847746
124,26,sOn,11,360.0128981242406
124,26,sOn,12,396.15681744212975
124,26,sOn,13,421.6705418418402
124,26,sOn,14,399.2108366694631
124,26,sOn,15,339.5931746706632
124,26,sOn,16,303.35626810631356
124,26,sOn,17,289.8844809638429
124,26,sOn,18,279.30466314515627
124,26,sOn,19,273.36214803585244
124,26,n@,20,268.20841868743685
124,26,n@,21,267.41309469378166
124,26,n@,22,267.33265293327287
124,26,n@,23,267.68177049478317
124,26,n@,24,267.5323152624759
124,26,n@,25,265.97135080325404
124,26,n@,26,262.4159754849277
124,26,n@,27,256.78710886782756
124,26,n@,28,249.4898806524007
124,26,n@,29,241.26791673232637
124,26,bwa,30,226.38620070278208
124,26,bwa,31,218.0424094175697
124,26,bwa,32,213.0662465011434
124,26,bwa,33,211.63299965266802
124,26,bwa,34,214.1212492638189
124,26,bwa,35,218.83399945344573
124,26,bwa,36,222.7819724037728
124,26,bwa,37,223.55938479827327
124,26,bwa,38,221.1365845567401
124,26,bwa,39,215.9411857649769
124,26,do,40,208.691614438334
124,26,do,41,199.65718384222478
124,26,do,42,194.78221315485018
124,26,do,43,192.88036934648005
124,26,do,44,191.41374789759303
124,26,do,45,190.0415932993544
124,26,do,46,188.9597706041344
124,26,do,47,188.35324313846158
124,26,do,48,187.85452372233001
124,26,do,49,186.99295916245774
124,26,i,50,184.62187939977133
124,26,i,51,183.97017802530524
124,26,i,52,183.31847665083913
124,26,i,53,182.54786730587725
124,26,i,54,181.77725796091536
124,26,i,55,180.9893257738497
124,26,i,56,180.20139358678406
124,26,i,57,179.42827110552787
124,26,i,58,178.65514862427167
124,26,i,59,178.12405036249282
124,26,si,60,177.59295210071397
124,26,si,61,178.1560925805111
124,26,si,62,181.51062438338892
124,26,si,63,185.02663176577556
124,26,si,64,188.54263914816218
124,26,si,65,192.05864653054883
124,26,si,66,195.50587502445174
124,26,si,67,195.71122159040598
124,26,si,68,188.98157536469094
124,26,si,69,179.98115718808407
115,13,pER,0,264.2967764536753
115,13,pER,1,256.51091656502246
115,13,pER,2,246.56355774746112
115,13,pER,3,244.4575895473199
115,13,pER,4,246.7530868965735
115,13,pER,5,258.74389100240836
115,13,pER,6,286.01272435373045
115,13,pER,7,331.03529775990944
115,13,pER,8,384.7233215756846
115,13,pER,9,434.4923750763779
115,13,sOn,10,477.0938269926239
115,13,sOn,11,464.68597858336875
115,13,sOn,12,407.70410121113576
115,13,sOn,13,343.7446669564197
115,13,sOn,14,284.48807546095685
115,13,sOn,15,248.79968210990737
115,13,sOn,16,240.2071866987227
115,13,sOn,17,241.24373221121425
115,13,sOn,18,241.4845582035166
115,13,sOn,19,237.01841613752697
115,13,n@,20,227.56754428239958
115,13,n@,21,222.7501833969596
115,13,n@,22,217.7861995412279
115,13,n@,23,212.85547782487762
115,13,n@,24,207.88320355606504
115,13,n@,25,202.7258640194257
115,13,n@,26,197.71653122202568
115,13,n@,27,192.44779965078132
115,13,n@,28,187.3203433046742
115,13,n@,29,184.18564740910307
115,13,li,30,185.07121996123266
115,13,li,31,191.62280788845183
115,13,li,32,202.4165143558557
115,13,li,33,216.73733092620583
115,13,li,34,233.87410391088645
115,13,li,35,253.11953436990396
115,13,li,36,273.0744085290961
115,13,li,37,293.02928268828845
115,13,li,38,312.98415684748073
115,13,li,39,332.9390310066729
115,13,Rje~,40,352.8939051658651
115,13,Rje~,41,412.47778235445605
115,13,Rje~,42,463.34226847831127
115,13,Rje~,43,466.61544561591717
115,13,Rje~,44,410.1027914121198
115,13,Rje~,45,312.0427881035327
115,13,Rje~,46,228.47319862826922
115,13,Rje~,47,210.92796435412708
115,13,Rje~,48,218.28030284288337
115,13,Rje~,49,219.58738979002226
115,13,puR,50,212.80298032547256
115,13,puR,51,207.57424364725162
115,13,puR,52,204.4913176233217
115,13,puR,53,202.0109350262022
115,13,puR,54,198.19016376462716
115,13,puR,55,192.31186623080936
115,13,puR,56,186.784850573832
115,13,puR,57,183.7605822960489
115,13,puR,58,182.16831924526466
115,13,puR,59,180.56186108094604
115,13,l9R,60,178.95540291662743
115,13,l9R,61,178.19444904931862
115,13,l9R,62,177.47324536399302
115,13,l9R,63,176.87105929903692
115,13,l9R,64,176.4852125934272
115,13,l9R,65,176.30180797478437
115,13,l9R,66,176.4177801959601
115,13,l9R,67,176.90351162402732
115,13,l9R,68,177.62542199481388
115,13,l9R,69,178.46553176774523
115,13,klas,70,179.58000874973837
115,13,klas,71,181.37286192165485
115,13,klas,72,181.37286192165485
115,13,klas,73,181.37286192165485
115,13,klas,74,181.37286192165485
115,13,klas,75,181.37286192165485
115,13,klas,76,181.37286192165485
115,13,klas,77,181.37286192165485
115,13,klas,78,181.37286192165485
115,13,klas,79,181.37286192165485
110,10,pER,0,136.46443546196818
110,10,pER,1,136.3653189679709
110,10,pER,2,135.93515580544553
110,10,pER,3,135.16990815007955
110,10,pER,4,134.16190649621595
110,10,pER,5,133.15196480612005
110,10,pER,6,132.61067608410937
110,10,pER,7,132.7528883785884
110,10,pER,8,133.53858023494962
110,10,pER,9,134.8260457897418
110,10,sOn,10,137.55013060920592
110,10,sOn,11,141.90380529931878
110,10,sOn,12,146.6751852847519
110,10,sOn,13,151.503777401534
110,10,sOn,14,155.9507771042978
110,10,sOn,15,157.0643291605294
110,10,sOn,16,153.22738887205864
110,10,sOn,17,148.7805831411184
110,10,sOn,18,145.60475700643005
110,10,sOn,19,142.26490953318006
110,10,n@,20,137.68743852026768
110,10,n@,21,136.11150227382458
110,10,n@,22,134.4913495582772
110,10,n@,23,132.7198200729422
110,10,n@,24,130.7565115917907
110,10,n@,25,128.571890194278
110,10,n@,26,126.15515919665425
110,10,n@,27,123.5903758172063
110,10,n@,28,121.0988895732358
110,10,n@,29,118.97663338778943
110,10,bwa,30,117.52212738022226
110,10,bwa,31,117.0920027440251
110,10,bwa,32,118.22887006606707
110,10,bwa,33,120.14931013555649
110,10,bwa,34,121.87235509078597
110,10,bwa,35,122.67288114843633
110,10,bwa,36,121.93188753388051
110,10,bwa,37,120.06503739399716
110,10,bwa,38,117.57849920917947
110,10,bwa,39,115.30877611015264
110,10,Rje~,40,113.95308197805775
110,10,Rje~,41,114.84291215285069
110,10,Rje~,42,117.32904405743021
110,10,Rje~,43,118.49748384884431
110,10,Rje~,44,119.82161120158933
110,10,Rje~,45,127.19269515213409
110,10,Rje~,46,137.23947668622532
110,10,Rje~,47,143.9838262377496
110,10,Rje~,48,147.06719545072949
110,10,Rje~,49,146.78963562794596
110,10,da~,50,142.0166941146824
110,10,da~,51,138.8030088555005
110,10,da~,52,135.39560309139517
110,10,da~,53,131.88674897120617
110,10,da~,54,128.32291620713602
110,10,da~,55,124.9229252904711
110,10,da~,56,122.00854213091114
110,10,da~,57,119.70639980187933
110,10,da~,58,117.99714758307405
110,10,da~,59,116.78555211046182
110,10,le,60,115.98375650173766
110,10,le,61,115.67136944853448
110,10,le,62,115.3516392198378
110,10,le,63,115.00746894863995
110,10,le,64,114.54970271215564
110,10,le,65,113.95795604713311
110,10,le,66,113.28995586801705
110,10,le,67,112.56530233220543
110,10,le,68,111.96000880534753
110,10,le,69,111.53039772860151
110,10,swa,70,111.30850547223723
110,10,swa,71,112.46961766024134
110,10,swa,72,114.90941431084627
110,10,swa,73,117.56482148895742
110,10,swa,74,120.22380910859958
110,10,swa,75,122.88279672824169
110,10,swa,76,125.45877122057114
110,10,swa,77,127.42237197094076
110,10,swa,78,127.40876826027032
110,10,swa,79,124.8120113830528
110,10,Re,80,121.68501847697202
110,10,Re,81,120.65271769274833
110,10,Re,82,120.37463311730117
110,10,Re,83,120.31659715480964
110,10,Re,84,119.76946349643745
110,10,Re,85,118.20490404495695
110,10,Re,86,115.27288217337762
110,10,Re,87,111.9519636103862
110,10,Re,88,109.081611452559
110,10,Re,89,107.27424666337878
117,10,pER,0,292.15784946805826
117,10,pER,1,290.62292739656647
117,10,pER,2,282.1615670204035
117,10,pER,3,267.00637991768764
117,10,pER,4,248.56913625917272
117,10,pER,5,237.7549365410841
117,10,pER,6,234.54288297359497
117,10,pER,7,236.7442843411688
117,10,pER,8,239.45689179674562
117,10,pER,9,243.02636771979869
117,10,sOn,10,248.04401052782805
117,10,sOn,11,256.7116649433176
117,10,sOn,12,265.77794685732647
117,10,sOn,13,274.840694530949
117,10,sOn,14,277.32890064100087
117,10,sOn,15,262.9268832518491
117,10,sOn,16,254.60153689273997
117,10,sOn,17,252.21604933928015
117,10,sOn,18,250.07297390217462
117,10,sOn,19,247.69896906756176
117,10,n@,20,243.5857136336213
117,10,n@,21,241.74362176121977
117,10,n@,22,239.70866017453852
117,10,n@,23,237.43110634654172
117,10,n@,24,234.69644675768967
117,10,n@,25,231.58156024841858
117,10,n@,26,228.37085215292257
117,10,n@,27,225.11351920519834
117,10,n@,28,221.9576394984082
117,10,n@,29,218.75510663834982
117,10,bwa,30,215.43925006387371
