rowLabel	NormalizedTime	F0
_	1	111.18095065479234
_	2	111.18095065479234
_	3	111.18095065479233
_	4	111.18095065479233
_	5	111.18095065479234
_	6	111.18095065479235
_	7	111.18095065479235
_	8	111.18095065479235
_	9	111.18095065479237
_	10	111.18095065479237
le	11	111.18095065479237
le	12	111.18095065479237
le	13	111.18095065479237
le	14	111.1809501548955
le	15	111.18008015170757
le	16	111.17449088676456
le	17	111.15727488981062
le	18	111.0602182310006
le	19	110.67627001914015
le	20	110.26543133440084
Za~	21	110.60485770801681
Za~	22	112.67431651527858
Za~	23	115.68989418953271
Za~	24	118.8448713640231
Za~	25	121.72600884396982
Za~	26	123.65322909404733
Za~	27	124.52550685365154
Za~	28	125.1924352473696
Za~	29	126.30208678435312
Za~	30	127.74979424265562
n@	31	128.66765759467935
n@	32	128.37626591101258
n@	33	127.47165130056027
n@	34	125.9841250215341
n@	35	124.07268942518404
n@	36	121.9898856582587
n@	37	119.75424013638988
n@	38	117.46055801435017
n@	39	115.32061420350419
n@	40	113.26165631034459
_	41	111.4291121014231
_	42	110.62965063338625
_	43	109.8301891653494
_	44	109.08654131210602
_	45	108.34289345886265
_	46	107.75616286526386
_	47	107.16943227166507
_	48	106.74174127357905
_	49	106.31405027549305
_	50	106.05636288914374
ma~Z	51	105.79867550279445
ma~Z	52	105.60360568107379
ma~Z	53	105.21853419380103
ma~Z	54	104.28878738458349
ma~Z	55	103.45267162383101
ma~Z	56	103.0403446775461
ma~Z	57	103.05215517628093
ma~Z	58	103.6722546422911
ma~Z	59	104.92007002010273
ma~Z	60	106.43360690060868
Rje~	61	107.96794805378927
Rje~	62	109.85391133477724
Rje~	63	110.1389505563072
Rje~	64	108.06929021245023
Rje~	65	108.93249814790033
Rje~	66	113.62389673635938
Rje~	67	116.12526355993808
Rje~	68	118.18333346925981
Rje~	69	120.7337764975187
Rje~	70	120.82629191698166
l@	71	118.07271103709235
l@	72	116.88371241815803
l@	73	115.53866750861619
l@	74	114.06311883997499
l@	75	112.4724354732312
l@	76	110.77181299887032
l@	77	109.19404213109078
l@	78	107.82835578689898
l@	79	106.69565394884387
l@	80	105.80153538713995
swaR	81	105.13629765966726
swaR	82	101.84482205705527
swaR	83	98.44354929657425
swaR	84	95.04227653609324
swaR	85	91.7502658526583
swaR	86	87.71035142688855
swaR	87	91.45895099306829
swaR	88	114.31109570439709
swaR	89	116.87043302934677
swaR	90	116.87043302934677
_	91	116.87043302934676
_	92	116.87043302934676
_	93	116.87043302934674
_	94	116.87043302934674
_	95	116.87043302934674
_	96	116.87043302934674
_	97	116.87043302934674
_	98	116.87043302934674
_	99	116.87043302934674
_	100	116.87043302934674
