rowLabel	NormalizedTime	F0
_	1	194.45690623916389
_	2	194.4569062391639
_	3	194.45690623916394
_	4	194.45690623916394
_	5	194.45690623916394
_	6	194.45690623916394
_	7	194.45690623916394
_	8	194.45690623916394
_	9	194.45690623916394
_	10	194.45690623916394
pER	11	194.40284042491143
pER	12	193.68322572413246
pER	13	192.0855112817403
pER	14	189.45013917347936
pER	15	185.60157221655072
pER	16	181.76077354766076
pER	17	178.52006489716686
pER	18	176.88539086051094
pER	19	177.39883042360492
pER	20	179.45192667326813
sOn	21	183.36732456655932
sOn	22	190.797461297692
sOn	23	198.43453548783452
sOn	24	206.10923467052424
sOn	25	213.57485731232757
sOn	26	218.74104301044537
sOn	27	217.87508148221397
sOn	28	212.9289954803999
sOn	29	208.03506271189718
sOn	30	203.68984082492645
n@	31	199.39784282554163
n@	32	197.23703907286614
n@	33	195.00143523129884
n@	34	192.65816855344642
n@	35	190.13186409457725
n@	36	187.36949678886572
n@	37	184.29995210086489
n@	38	180.58631616595574
n@	39	175.8316102752808
n@	40	170.13772090154166
di	41	163.6696774132961
di	42	156.37805326964374
di	43	152.33831115432216
di	44	152.7069697804979
di	45	155.24769198900296
di	46	158.8227080185983
di	47	161.7226907371047
di	48	162.17602185649685
di	49	159.91688632232766
di	50	155.7632674702097
Rje~	51	151.67743150103996
Rje~	52	148.9533969400951
Rje~	53	152.3126487272125
Rje~	54	158.2915420259553
Rje~	55	164.00918791533633
Rje~	56	170.46611391117025
Rje~	57	177.79034183854742
Rje~	58	186.22291747012224
Rje~	59	193.69865221150212
Rje~	60	192.79408334880202
pa~	61	182.6084816309968
pa~	62	178.9672177560525
pa~	63	177.39014344826836
pa~	64	176.85370540827068
pa~	65	176.31689397458285
pa~	66	175.63771367673726
pa~	67	174.03614264021488
pa~	68	170.31195371131176
pa~	69	164.9786136488802
pa~	70	159.66375574902813
da~	71	155.59114190244017
da~	72	153.56444206114432
da~	73	151.9602124056745
da~	74	150.49890413725305
da~	75	149.0823918164641
da~	76	147.81674946794706
da~	77	146.76870702760823
da~	78	146.03595542886436
da~	79	145.59440952780443
da~	80	145.5001888387679
le	81	145.7010204792462
le	82	146.2515263069387
le	83	146.9878510860101
le	84	147.69504480581728
le	85	148.07863493106976
le	86	147.94660074074318
le	87	147.23106158699082
le	88	146.244150354834
le	89	145.59170280881864
le	90	145.9190097522626
Re	91	149.93075241985275
Re	92	156.30129179327116
Re	93	162.95778952806913
Re	94	164.79266764515037
Re	95	161.51773324239124
Re	96	160.32466134289442
Re	97	162.25239296371734
Re	98	163.0677964192941
Re	99	161.36229879333334
Re	100	157.4748068234147
y	101	151.99039422724988
y	102	150.9862543994671
y	103	149.98211457168438
y	104	148.97797474390165
y	105	147.90463309317698
y	106	146.79669053098138
y	107	145.68874796878586
y	108	144.57995957827072
y	109	143.4694795311163
y	110	142.35899948396187
njo~	111	141.24851943680753
njo~	112	134.90163660018504
njo~	113	131.46046025240685
njo~	114	129.49456511901903
njo~	115	128.42999192563545
njo~	116	128.92363851337453
njo~	117	131.34389847506725
njo~	118	133.41064311685005
njo~	119	133.91590713927172
njo~	120	133.9160874309103
_	121	133.9160874309103
_	122	133.9160874309103
_	123	133.9160874309103
_	124	133.9160874309103
_	125	133.9160874309103
_	126	133.9160874309103
_	127	133.9160874309103
_	128	133.9160874309103
_	129	133.9160874309103
_	130	133.9160874309103
