rowLabel	NormalizedTime	F0
pER	1	229.97803978560358
pER	2	229.97803978560358
pER	3	229.97803978560358
pER	4	229.97803978560356
pER	5	229.97803978560356
pER	6	229.97803978560356
pER	7	229.97803978560356
pER	8	229.97803978560358
pER	9	229.97803978560358
pER	10	229.9780397856036
pER	11	229.9780397856036
pER	12	229.9780397856036
pER	13	229.9780397856036
pER	14	229.91478723845694
pER	15	229.13367197737054
pER	16	227.08458537283417
pER	17	220.99646960766339
pER	18	211.78715392773893
pER	19	203.08232025777102
pER	20	200.9869732435394
sOn	21	207.13721295094598
sOn	22	216.73452433566143
sOn	23	226.8047408112339
sOn	24	236.97629409199004
sOn	25	246.673398050098
sOn	26	253.93365032303947
sOn	27	257.34448761892617
sOn	28	257.5088953063397
sOn	29	255.4544826699569
sOn	30	251.51629350202046
n@	31	244.74680227700273
n@	32	240.88363451067752
n@	33	236.79355363328173
n@	34	232.68275208898436
n@	35	227.7874920121739
n@	36	222.3016408855134
n@	37	216.60368907111408
n@	38	210.98459089661256
n@	39	206.14729786887594
n@	40	201.94140870617449
li	41	198.49426997342226
li	42	194.76423946398768
li	43	192.40542356765866
li	44	191.0628629797898
li	45	190.02177090892408
li	46	188.45834837367863
li	47	186.407596276856
li	48	184.68829375505518
li	49	184.35342130930775
li	50	185.35015623811123
Rje~	51	186.71768596354372
Rje~	52	187.78532595098375
Rje~	53	189.58857433861309
Rje~	54	192.464284604178
Rje~	55	194.37909854523252
Rje~	56	195.45119128749005
Rje~	57	198.08814312431977
Rje~	58	201.25370736737486
Rje~	59	202.46287888521562
Rje~	60	201.50191355489667
puR	61	197.86385312728768
puR	62	193.85849622549836
puR	63	188.9807723132976
puR	64	183.89524300979906
puR	65	179.20747422748812
puR	66	176.75288199201026
puR	67	178.54335358487342
puR	68	183.8792494083931
puR	69	190.377496074078
puR	70	197.0398571935773
l9R	71	203.8397583526867
l9R	72	206.76494659928616
l9R	73	208.0382728579804
l9R	74	207.24547077142614
l9R	75	204.275694184133
l9R	76	199.3973531582639
l9R	77	194.1362963230737
l9R	78	190.17624604656123
l9R	79	188.08317878699634
l9R	80	187.88450204782612
klas	81	189.41041162209095
klas	82	199.31561100731116
klas	83	199.77460314033527
klas	84	178.565013511934
klas	85	183.4327796391055
klas	86	182.4340422498925
klas	87	182.4340422498925
klas	88	182.4340422498925
klas	89	182.4340422498925
klas	90	182.4340422498925
_	91	182.4340422498925
_	92	182.4340422498925
_	93	182.4340422498925
_	94	182.4340422498925
_	95	182.4340422498925
_	96	182.4340422498925
_	97	182.4340422498925
_	98	182.4340422498925
_	99	182.4340422498925
_	100	182.4340422498925
