rowLabel	NormalizedTime	F0
_	1	199.82833904808015
_	2	199.82833904808015
_	3	199.82833904808012
_	4	199.82833904808012
_	5	199.8283390480801
_	6	199.8283390480801
_	7	199.82833904808012
_	8	199.82833904808012
_	9	199.82833904808015
_	10	199.82833904808015
pER	11	199.82833904808015
pER	12	200.00299570552016
pER	13	200.18111149125443
pER	14	200.28115853983954
pER	15	200.25114315805277
pER	16	200.5107631977753
pER	17	201.9497440080592
pER	18	205.1078718442873
pER	19	209.7414506738636
pER	20	215.18804676473624
sOn	21	222.009589397044
sOn	22	232.11257262815232
sOn	23	242.51251172841242
sOn	24	252.75056232424174
sOn	25	256.0270066135092
sOn	26	246.57888465773735
sOn	27	233.45448003780552
sOn	28	224.72189542369108
sOn	29	219.95002543340414
sOn	30	218.3198173016444
n@	31	217.71607026400866
n@	32	217.47048078861982
n@	33	217.05703526288778
n@	34	216.40935902993783
n@	35	215.42948080098031
n@	36	213.9878326553107
n@	37	211.89749347202255
n@	38	209.5531639162648
n@	39	207.1008711634076
n@	40	204.72075800362057
fE	41	202.62708284187306
fE	42	199.73817200984715
fE	43	197.45297937320737
fE	44	195.26681522534693
fE	45	193.0646094834325
fE	46	190.92758462520442
fE	47	189.03786363748063
fE	48	187.6052691907392
fE	49	186.45869379861486
fE	50	185.49450062639642
sa	51	184.07603697772282
sa	52	183.15630788396737
sa	53	182.10285058217588
sa	54	180.9388303805636
sa	55	179.77481017895127
sa	56	178.61455589018706
sa	57	177.30080639481992
sa	58	175.5995185659146
sa	59	173.5025314343521
sa	60	171.63564283620872
l@	61	170.2246346590286
l@	62	169.94968129452317
l@	63	169.71756752591867
l@	64	169.571132949116
l@	65	169.52663332305514
l@	66	169.53310117236518
l@	67	169.62222125538244
l@	68	169.72150010561967
l@	69	169.84109649029682
l@	70	169.9976188642443
di	71	171.12140916428336
di	72	174.68177676628812
di	73	181.23754765053127
di	74	190.09598023237965
di	75	198.87886026904985
di	76	204.6757918714384
di	77	207.08506218344553
di	78	206.84231710967066
di	79	206.0641419947132
di	80	205.5677272045149
ma~S	81	204.50266708405954
ma~S	82	196.56376775581262
ma~S	83	183.41762957344625
ma~S	84	180.88785115774945
ma~S	85	178.98613429680714
ma~S	86	175.7968095020242
ma~S	87	175.79672861513797
ma~S	88	175.79672861513797
ma~S	89	175.79672861513797
ma~S	90	175.79672861513797
_	91	175.79672861513797
_	92	175.79672861513797
_	93	175.79672861513797
_	94	175.79672861513797
_	95	175.79672861513797
_	96	175.79672861513797
_	97	175.79672861513797
_	98	175.79672861513797
_	99	175.79672861513797
_	100	175.79672861513797
