rowLabel	NormalizedTime	F0
_	1	187.725224403022
_	2	187.725224403022
_	3	187.72522440302205
_	4	187.72522440302205
_	5	187.72522440302205
_	6	187.72522440302205
_	7	187.72522440302205
_	8	187.72522440302205
_	9	187.72522440302205
_	10	187.72634204862956
pER	11	189.41243729826272
pER	12	191.1876622069019
pER	13	192.89576780219826
pER	14	193.07194047992638
pER	15	191.48113949042693
pER	16	188.90050812526007
pER	17	186.52556740336993
pER	18	186.01104698673782
pER	19	187.64082916420764
pER	20	190.79841231210116
sOn	21	196.6328239912034
sOn	22	206.87234266696535
sOn	23	217.8017120879953
sOn	24	228.7841469509689
sOn	25	234.64849325290842
sOn	26	230.70184100389503
sOn	27	225.45344817801006
sOn	28	212.4819388416507
sOn	29	205.70812504027765
sOn	30	209.46247824127855
n@	31	208.15893751228003
n@	32	205.86295904866492
n@	33	203.06171769341276
n@	34	199.83574401299657
n@	35	196.2552293312908
n@	36	192.38002572957114
n@	37	188.32751862700863
n@	38	184.241864908465
n@	39	180.33655117325608
n@	40	176.80414881881447
fE	41	173.81631404068983
fE	42	170.54259890821788
fE	43	170.78795535132514
fE	44	171.5787821565604
fE	45	172.36960896179568
fE	46	173.16043576703092
fE	47	173.53781330911966
fE	48	170.62739605841682
fE	49	160.85063268123582
fE	50	148.47263946577664
Rje~	51	142.3295100528548
Rje~	52	143.8908318787695
Rje~	53	147.5562279793146
Rje~	54	151.55686486611168
Rje~	55	153.85652766904832
Rje~	56	155.4748396658362
Rje~	57	158.92521403804378
Rje~	58	162.13849714329197
Rje~	59	164.09302336538713
Rje~	60	165.56795452329914
d@	61	162.2794899341903
d@	62	158.3268608082442
d@	63	154.07872590118058
d@	64	150.3034198970098
d@	65	147.0715605874684
d@	66	144.24337729102226
d@	67	141.39709896089636
d@	68	138.45681563853321
d@	69	135.5259158443991
d@	70	132.65587504232394
OR	71	129.92375354130547
OR	72	124.24061123236389
OR	73	121.86471981671596
OR	74	120.54484027243528
OR	75	120.16124056482211
OR	76	121.4837001023501
OR	77	113.99113534242584
OR	78	106.06863912774926
OR	79	105.57083118228022
OR	80	105.57083118228022
_	81	105.57083118228022
_	82	105.57083118228022
_	83	105.57083118228022
_	84	105.57083118228022
_	85	105.57083118228022
_	86	105.57083118228022
_	87	105.57083118228022
_	88	105.57083118228022
_	89	105.57083118228022
_	90	105.57083118228022
