rowLabel	NormalizedTime	F0
pER	1	271.67946449968053
pER	2	271.6794644996806
pER	3	271.6794644996806
pER	4	271.6794644996806
pER	5	271.6794644996806
pER	6	271.6794644996806
pER	7	271.6794644996806
pER	8	271.6794644996806
pER	9	271.6794644996806
pER	10	271.6794644996806
pER	11	272.3711105419078
pER	12	271.65144678125836
pER	13	265.72781760110104
pER	14	251.9714966808953
pER	15	239.30624831104
pER	16	236.6981307991815
pER	17	258.89703600715
pER	18	314.41000190534044
pER	19	388.6995181077335
pER	20	445.2155453101746
sOn	21	459.48174806622495
sOn	22	423.9134534938456
sOn	23	377.62909666345365
sOn	24	328.5421170027432
sOn	25	281.29209002097906
sOn	26	256.0997518931109
sOn	27	251.265845066213
sOn	28	250.8935645328997
sOn	29	246.27683294165502
sOn	30	237.2195254928366
n@	31	224.95868535518403
n@	32	222.49323516510134
n@	33	220.03276300394552
n@	34	217.6164812854015
n@	35	215.176905786762
n@	36	212.53985564892758
n@	37	209.65251940407805
n@	38	206.73296874072204
n@	39	203.66586130107842
n@	40	200.47269951857288
vwa	41	197.31183061783787
vwa	42	191.98921163426363
vwa	43	190.31520694035666
vwa	44	190.96683174726985
vwa	45	191.0526629822547
vwa	46	189.95327573923947
vwa	47	189.09439278873577
vwa	48	188.72997019186644
vwa	49	188.77311708709627
vwa	50	189.7579699862645
Rje~	51	192.7467008423158
Rje~	52	197.59953482542286
Rje~	53	201.2841069331296
Rje~	54	202.297108549284
Rje~	55	201.58079817600557
Rje~	56	201.18068053812738
Rje~	57	201.7196261001637
Rje~	58	202.61191093964453
Rje~	59	203.5161584338069
Rje~	60	204.14601016081863
dy	61	204.02875810407406
dy	62	203.26674834390045
dy	63	201.88859521012205
dy	64	199.87727675310813
dy	65	197.30220820544176
dy	66	194.37244693097105
dy	67	191.3602541082847
dy	68	188.55672869155097
dy	69	186.33408056799425
dy	70	184.8507469898414
tu	71	184.0505927501903
tu	72	183.6931757823759
tu	73	183.68001100667854
tu	74	183.68001100667854
tu	75	183.68001100667854
tu	76	183.68001100667854
tu	77	183.68001100667854
tu	78	183.68001100667854
tu	79	183.68001100667854
tu	80	183.68001100667854
_	81	183.68001100667854
_	82	183.68001100667854
_	83	183.68001100667854
_	84	183.68001100667854
_	85	183.68001100667854
_	86	183.68001100667854
_	87	183.68001100667854
_	88	183.68001100667854
_	89	183.68001100667854
_	90	183.68001100667854
