rowLabel	NormalizedTime	F0
pER	1	199.8422974232182
pER	2	199.84229742321824
pER	3	199.84229742321827
pER	4	199.84229742321827
pER	5	199.84229742321827
pER	6	199.84229742321827
pER	7	199.84229742321827
pER	8	199.84229742321827
pER	9	199.84229742321827
pER	10	199.84229742321827
pER	11	199.84128668245793
pER	12	199.16617840409384
pER	13	197.6398689348952
pER	14	194.93888343777732
pER	15	191.5909965817697
pER	16	187.8884061115969
pER	17	184.18116395461007
pER	18	180.50055242357215
pER	19	176.85749812281148
pER	20	173.3997074199577
sOn	21	168.58293898218218
sOn	22	161.74649534235485
sOn	23	154.35377175294855
sOn	24	146.9009444762043
sOn	25	139.49751075687593
sOn	26	141.4330584690102
sOn	27	178.82142290510563
sOn	28	229.15085407676375
sOn	29	243.56636244314078
sOn	30	237.1225430414888
n@	31	224.83815943590562
n@	32	218.66428475898306
n@	33	211.54010174740975
n@	34	203.89521389792944
n@	35	196.0821728732782
n@	36	188.9652423479014
n@	37	182.8334640662579
n@	38	177.7706497330451
n@	39	173.79092749801657
n@	40	170.58222996261983
vwa	41	167.9321970154181
vwa	42	165.6489412746654
vwa	43	164.0461478720648
vwa	44	163.23304754241525
vwa	45	163.3964855651825
vwa	46	164.47264945060905
vwa	47	166.14364148225994
vwa	48	168.01049013690908
vwa	49	169.88190366926102
vwa	50	171.94750087952764
Rje~	51	174.70783208754838
Rje~	52	182.17416902446718
Rje~	53	190.82529968501728
Rje~	54	199.5002299214862
Rje~	55	207.55886875590755
Rje~	56	210.30889688496057
Rje~	57	206.11705701328526
Rje~	58	202.19893701807476
Rje~	59	201.00674520933822
Rje~	60	199.47299333648078
dy	61	196.16911453901685
dy	62	195.00547218539847
dy	63	194.01593217565974
dy	64	193.40818834773447
dy	65	193.06912266304923
dy	66	192.96965888175532
dy	67	192.9696515192588
dy	68	192.9696515192588
dy	69	192.9696515192588
dy	70	192.9696515192588
tu	71	192.9696515192588
tu	72	192.9696515192588
tu	73	192.9696515192588
tu	74	192.9696515192588
tu	75	192.9696515192588
tu	76	192.9696515192588
tu	77	192.9696515192588
tu	78	192.9696515192588
tu	79	192.9696515192588
tu	80	192.9696515192588
_	81	192.9696515192588
_	82	192.9696515192588
_	83	192.9696515192588
_	84	192.9696515192588
_	85	192.9696515192588
_	86	192.9696515192588
_	87	192.9696515192588
_	88	192.9696515192588
_	89	192.9696515192588
_	90	192.96965151925883
