rowLabel	NormalizedTime	F0
pER	1	184.26409946472498
pER	2	184.26409946472498
pER	3	184.26409946472498
pER	4	184.264099464725
pER	5	184.26409946472498
pER	6	184.26409946472498
pER	7	184.26409946472498
pER	8	184.26409946472498
pER	9	184.26409946472498
pER	10	184.26409946472498
pER	11	184.26409946472498
pER	12	184.61621408427843
pER	13	186.55780091474765
pER	14	189.6993744268742
pER	15	193.5576256194836
pER	16	194.9586582938902
pER	17	193.97731964542328
pER	18	191.1855713331106
pER	19	189.71018456829233
pER	20	191.1261812799107
sOn	21	199.86334257189586
sOn	22	215.50517070672873
sOn	23	233.00049374804348
sOn	24	249.87704857513592
sOn	25	253.04922387134968
sOn	26	235.11813336140702
sOn	27	222.46615249866082
sOn	28	220.75824005431542
sOn	29	222.86594873513113
sOn	30	222.38050487249228
n@	31	218.76630522082723
n@	32	216.42165242951518
n@	33	213.81726320557368
n@	34	210.59783425736117
n@	35	206.45073417125477
n@	36	201.58647254153374
n@	37	196.605956898272
n@	38	191.7562446951129
n@	39	187.44355850836462
n@	40	183.77607162196102
mE	41	181.21912192500906
mE	42	180.16509424899348
mE	43	180.13275478981183
mE	44	180.65759275781446
mE	45	181.0164369419602
mE	46	180.879521974516
mE	47	180.13763213818905
mE	48	179.20626375743026
mE	49	178.16904674216573
mE	50	176.9828792960661
Rje~	51	175.57734944736882
Rje~	52	173.88026625849986
Rje~	53	174.4479875681464
Rje~	54	177.57729960239243
Rje~	55	184.20993727359553
Rje~	56	193.0231607902764
Rje~	57	199.60878308513207
Rje~	58	202.68234228372486
Rje~	59	204.0942482296284
Rje~	60	203.8060158527641
da~	61	199.5297591250761
da~	62	198.0253308682038
da~	63	197.05835441580342
da~	64	196.5233639376761
da~	65	196.16101018719328
da~	66	195.78604219619362
da~	67	194.8719533872315
da~	68	193.42693547291577
da~	69	191.61502440808192
da~	70	189.77768019415984
se	71	188.43224296757538
se	72	187.26228678432494
se	73	186.9582796241309
se	74	186.72627524007373
se	75	186.49427085601656
se	76	186.26226647195938
se	77	186.06427270696912
se	78	185.70803833040824
se	79	184.66813053665206
se	80	181.55892797568507
pla	81	174.49585660690173
pla	82	164.96220470050807
pla	83	153.8190479325345
pla	84	142.08615403770287
pla	85	130.35326014287142
pla	86	118.62036624803996
pla	87	107.11999990856513
pla	88	97.41722262936602
pla	89	90.61092203100374
pla	90	87.83412844431676
kaR	91	86.91629642482681
kaR	92	86.48443870751822
kaR	93	85.94307699099208
kaR	94	85.39928764345015
kaR	95	84.85286977014579
kaR	96	84.11529882978138
kaR	97	83.25846167498628
kaR	98	83.02131258728845
kaR	99	83.02131258728845
kaR	100	83.02131258728845
_	101	83.02131258728845
_	102	83.02131258728845
_	103	83.02131258728845
_	104	83.02131258728845
_	105	83.02131258728845
_	106	83.02131258728845
_	107	83.02131258728845
_	108	83.02131258728845
_	109	83.02131258728845
_	110	83.02131258728845
