rowLabel	NormalizedTime	F0
pER	1	230.1906555319689
pER	2	230.19065553196896
pER	3	230.19065553196896
pER	4	230.19065553196896
pER	5	230.19065553196896
pER	6	230.19065553196896
pER	7	230.19065553196896
pER	8	230.19065553196896
pER	9	230.19065553196896
pER	10	230.19065553196896
pER	11	230.19065553196896
pER	12	230.0884906639942
pER	13	229.05228207207284
pER	14	226.51543191855123
pER	15	222.67589440947268
pER	16	219.14856039174015
pER	17	217.86030195613924
pER	18	218.6405347775867
pER	19	220.80503960459362
pER	20	223.08682453418248
sOn	21	226.1360552515723
sOn	22	230.69986472154193
sOn	23	235.57078355813056
sOn	24	240.4724133313811
sOn	25	245.2546804491779
sOn	26	249.14331935619202
sOn	27	250.4637766669201
sOn	28	247.04392430962557
sOn	29	240.03300488762338
sOn	30	232.0538581368563
n@	31	223.94803032504757
n@	32	220.1183406262035
n@	33	215.84048569592107
n@	34	211.05228182715766
n@	35	205.7675119189491
n@	36	200.72022881373024
n@	37	195.7176931653075
n@	38	190.7985161035177
n@	39	185.96106659105024
n@	40	181.01449628339978
bwa	41	176.68637063816863
bwa	42	172.81673520519
bwa	43	171.41206396715583
bwa	44	172.02800956847668
bwa	45	173.82320411924576
bwa	46	175.74159904898988
bwa	47	177.3029854175546
bwa	48	178.30734786779206
bwa	49	178.6826388402237
bwa	50	178.8971478637593
Rje~	51	179.42255932448015
Rje~	52	182.9342244831979
Rje~	53	187.80980889730185
Rje~	54	192.7533104471058
Rje~	55	197.65764872384986
Rje~	56	205.54260454411533
Rje~	57	217.78446729865402
Rje~	58	226.0881341343351
Rje~	59	229.83291043707473
Rje~	60	229.10430758391226
da~	61	223.15947110616983
da~	62	218.346679814959
da~	63	213.19068471622708
da~	64	207.86614840745926
da~	65	202.3778702431013
da~	66	197.005427813881
da~	67	192.44243407435906
da~	68	188.81913286441855
da~	69	186.130391338968
da~	70	184.1291882048713
le	71	182.72582415131822
le	72	182.24159332316182
le	73	181.98740835754714
le	74	181.970945671991
le	75	182.19258079582957
le	76	182.6453883702183
le	77	183.281768492098
le	78	183.87820441778163
le	79	184.33987688686153
le	80	184.59725224036504
swa	81	184.60608242075466
swa	82	183.80311849885257
swa	83	182.7009099834687
swa	84	181.58649347927792
swa	85	180.47207697508713
swa	86	179.35766047089632
swa	87	178.2432439667055
swa	88	177.12882746251472
swa	89	176.0144109583239
swa	90	174.89999445413312
Re	91	173.7855779499423
Re	92	173.94524390200283
Re	93	177.45910887149796
Re	94	184.9265705878486
Re	95	191.76854805445473
Re	96	194.33628225737513
Re	97	192.6860624167897
Re	98	190.97271434172242
Re	99	190.30126696488742
Re	100	190.25645283820722
_	101	190.25645283820722
_	102	190.25645283820722
_	103	190.25645283820722
_	104	190.25645283820722
_	105	190.25645283820722
_	106	190.25645283820722
_	107	190.25645283820722
_	108	190.25645283820722
_	109	190.25645283820722
_	110	190.25645283820722
