rowLabel	NormalizedTime	F0
pER	1	259.67604193968464
pER	2	259.67604193968464
pER	3	259.67604193968464
pER	4	259.67604193968464
pER	5	259.67604193968464
pER	6	259.67604193968464
pER	7	259.67604193968464
pER	8	259.720636014816
pER	9	259.7860755747564
pER	10	259.85151513469685
pER	11	259.91695469463724
pER	12	261.5201036439088
pER	13	265.16645619452663
pER	14	270.89728165174427
pER	15	276.9638456841336
pER	16	281.63809654983174
pER	17	284.38526454116874
pER	18	286.18699861335585
pER	19	289.0442264831151
pER	20	293.405265899477
sOn	21	299.4242639510714
sOn	22	313.432745092875
sOn	23	327.60103348805893
sOn	24	341.4074108114633
sOn	25	349.42294365912744
sOn	26	347.9351187862614
sOn	27	341.37183953799536
sOn	28	331.1593372684018
sOn	29	317.01291847840866
sOn	30	297.78640752996563
n@	31	272.8819072488521
n@	32	259.97349901498865
n@	33	249.9023002633766
n@	34	243.20102751542467
n@	35	239.24858506459543
n@	36	236.3138855480467
n@	37	232.81729630354124
n@	38	228.33600834681687
n@	39	222.5073329513034
n@	40	215.9886425637556
di	41	209.99657657293005
di	42	208.65576786287508
di	43	209.01162477216664
di	44	209.8751145284885
di	45	210.7732226629139
di	46	211.67133079733935
di	47	212.56943893176478
di	48	213.29508866241525
di	49	212.95209588176075
di	50	211.11668945198147
Rje~	51	207.63010296478544
Rje~	52	207.798955486973
Rje~	53	215.75409587701947
Rje~	54	224.72266451655264
Rje~	55	229.99347537787384
Rje~	56	240.26268217950937
Rje~	57	254.30685103142434
Rje~	58	265.6045894449321
Rje~	59	271.5413077434806
Rje~	60	265.79014076033985
pa~	61	252.28148720466095
pa~	62	248.77777509285966
pa~	63	247.23322913678115
pa~	64	246.50124592125525
pa~	65	245.8248718174656
pa~	66	243.2629858449493
pa~	67	236.4427930893234
pa~	68	225.68359687472878
pa~	69	215.48407399056146
pa~	70	208.20260142957892
da~	71	204.34968744693487
da~	72	202.31264956366067
da~	73	200.9255699524972
da~	74	200.02783086126044
da~	75	199.44386830349467
da~	76	199.12564949575963
da~	77	198.999213398062
da~	78	198.8865965298054
da~	79	198.65355207185618
da~	80	198.16803884194974
le	81	196.827708675656
le	82	196.10172315409372
le	83	195.57850328487214
le	84	195.17809082118924
le	85	194.8289962239825
le	86	194.49869776001003
le	87	194.14460691131654
le	88	193.77638261284682
le	89	193.52540896425143
le	90	193.75833916918106
Re	91	194.7461829060338
Re	92	196.3739852310086
Re	93	197.7582339596545
Re	94	198.25531557787443
Re	95	197.9314462329982
Re	96	197.1600115639528
Re	97	196.51168808846268
Re	98	196.09123072796214
Re	99	195.88039830398446
Re	100	195.8481493596275
y	101	195.94286879870214
y	102	195.96088644252717
y	103	195.9789040863522
y	104	195.99692173017726
y	105	196.00361665793898
y	106	196.0046502276691
y	107	196.00568379739917
y	108	195.99969156276734
y	109	195.97964771941164
y	110	195.95960387605595
njo~	111	195.93956003270029
njo~	112	195.8248361530584
njo~	113	195.81068187437828
njo~	114	195.9654746787703
njo~	115	196.16017569313811
njo~	116	196.33490914968272
njo~	117	196.39494829049625
njo~	118	195.9290072367415
njo~	119	194.91938117665504
njo~	120	193.6269370798505
_	121	192.75498765307321
_	122	192.50486696166695
_	123	192.46727776123623
_	124	192.46727776123623
_	125	192.46727776123623
_	126	192.46727776123623
_	127	192.46727776123623
_	128	192.46727776123623
_	129	192.4672777612362
_	130	192.4672777612362
